# timestamp workers_connected workers_init workers_idle workers_busy workers_able workers_joined workers_removed workers_released workers_idled_out workers_blocked workers_fast_aborted workers_lost tasks_waiting tasks_on_workers tasks_running tasks_with_results tasks_submitted tasks_dispatched tasks_done tasks_failed tasks_cancelled tasks_exhausted_attempts time_send time_receive time_send_good time_receive_good time_status_msgs time_internal time_polling time_application time_execute time_execute_good time_execute_exhaustion bytes_sent bytes_received bandwidth capacity_tasks capacity_cores capacity_memory capacity_disk capacity_instantaneous capacity_weighted manager_load total_cores total_memory total_disk committed_cores committed_memory committed_disk max_cores max_memory max_disk min_cores min_memory min_disk
1743694080105647 80 0 0 80 80 80 0 0 0 0 0 0 42 158 158 1 1168 1126 968 6 0 0 98040806 11015849 0 9555281 1820692 585000 254753363 20277638 22722708839 21292035828 0 31509917231 222188433 277.489661 727 742 5934694 37091837 2177 8835 0.505347 160 1280000 8000000 160 1280000 8000000 2 16000 100000 0 0 0
1743694085808064 80 0 0 80 80 80 0 0 0 0 0 0 38 159 159 1 1170 1132 973 8 0 0 98591622 11047102 0 9576813 1822489 585593 259715728 20433227 23218868450 21373234254 0 31509919120 223703812 276.029673 700 729 5828572 36428572 3973 10997 0.492749 160 1280000 8000000 160 1280000 8000000 2 16000 100000 0 0 0
1743694090947798 80 0 0 80 80 80 0 0 0 0 0 0 31 159 159 1 1172 1141 982 9 0 0 99389970 11128517 0 9648029 1826991 586702 263722803 20680481 23860888043 21926692916 0 31509921952 227711049 273.866991 771 803 6419756 40123470 1499 9977 0.502017 160 1280000 8000000 160 1280000 8000000 2 16000 100000 0 0 0
1743694096372707 80 0 0 80 80 80 0 0 0 0 0 0 23 159 159 1 1173 1150 991 10 0 0 100174674 11252340 0 9761919 1830255 587664 268029436 20885893 24503524593 22293972277 0 31509924784 231668014 271.667890 761 793 6336490 39603062 3312 7955 0.505044 160 1280000 8000000 160 1280000 8000000 2 16000 100000 0 0 0
1743694101859259 80 0 0 80 80 80 0 0 0 0 0 0 16 157 157 1 1174 1158 1001 11 0 0 100778167 11328834 0 9828525 1833566 588667 272546322 21171453 25423789213 23018453254 0 31509927300 236156744 270.058290 989 1030 8234939 51468368 3239 11633 0.547683 160 1280000 8000000 158 1264000 7900000 2 16000 100000 0 0 0
1743694107204367 80 0 0 80 80 80 0 0 0 0 0 0 5 160 160 1 1179 1174 1014 15 0 0 101444416 11474835 0 9953342 1836898 589943 276605322 21640539 26922802071 23649927749 0 31627945615 249689872 269.226744 4506 4782 38255021 239093878 5380 13455 0.433609 160 1280000 8000000 160 1280000 8000000 2 16000 100000 0 0 0
1743694112384838 80 0 3 77 80 80 0 0 0 0 0 0 0 147 147 1 1180 1180 1033 15 0 0 101495095 12807509 0 11269091 1842771 591602 279637670 22397791 27043717900 23746604237 0 31687456660 413025626 267.827717 537 559 4471347 27945919 3346 2231 0.594038 160 1280000 8000000 147 1176000 7350000 2 16000 100000 0 0 0
1743694117875026 80 0 4 76 80 80 0 0 0 0 0 0 0 140 140 1 1181 1181 1041 16 0 0 101495896 12866120 0 11319433 1845540 592329 284878960 22583751 27777734180 24124618645 0 31687456974 416487777 267.717452 546 569 4546286 28414286 2575 9840 0.585443 160 1280000 8000000 140 1120000 7000000 2 16000 100000 0 0 0
1743694123156025 80 0 7 73 80 80 0 0 0 0 0 0 0 132 132 1 1182 1182 1050 16 0 0 101518855 12941592 0 11388175 1848359 619007 289820504 22795327 28235242987 24672882003 0 31714971351 420951372 267.753665 502 523 4179919 26124490 3415 7387 0.600003 160 1280000 8000000 132 1056000 6600000 2 16000 100000 0 0 0
1743694129811624 80 0 8 72 80 80 0 0 0 0 0 0 0 124 124 1 1183 1183 1059 17 0 0 101519706 13209329 0 11646445 1856344 619763 295967264 23026814 29093194611 25094613944 0 31714971666 451628195 267.381837 347 355 2832654 17704082 4015 9396 0.591433 160 1280000 8000000 124 992000 6200000 2 16000 100000 0 0 0
1743694135248892 80 0 9 71 80 80 0 0 0 0 0 0 0 122 122 1 1185 1185 1063 19 0 0 101521313 13373522 0 11802321 1904386 620286 300670945 23546063 29551922817 25158847141 0 31714972295 452618254 267.004212 369 369 2952000 18450000 44960 13814 0.534187 160 1280000 8000000 122 976000 6100000 2 16000 100000 0 0 0
1743694141962359 80 0 11 69 80 80 0 0 0 0 0 0 0 121 121 1 1188 1188 1067 22 0 0 101523916 13392274 0 11809908 1905899 620819 307194057 23712827 30486785274 25296208840 0 31714973239 453153225 266.959042 561 561 4488000 28050000 64835 25447 0.524844 160 1280000 8000000 121 968000 6050000 2 16000 100000 0 0 0
1743694147973749 80 0 12 68 80 80 0 0 0 0 0 0 0 118 118 1 1189 1189 1071 23 0 0 101524913 13695049 0 11831089 2889426 621499 311677305 23952793 31150546361 25809717581 0 31714973553 454656808 266.267665 904 904 7232000 45200000 14760 24273 0.551744 160 1280000 8000000 118 944000 5900000 2 16000 100000 0 0 0
1743694153614092 80 0 12 68 80 80 0 0 0 0 0 0 0 116 116 1 1191 1191 1075 24 0 0 101541136 13888306 0 12018545 2909138 621906 316944511 24096482 31843003720 26218753634 0 31733860122 456171056 265.952996 1155 1155 9240000 57750000 16712 23000 0.536365 160 1280000 8000000 116 928000 5800000 2 16000 100000 0 0 0
1743694160577261 80 0 13 67 80 80 0 0 0 0 0 0 0 113 113 1 1191 1191 1078 24 0 0 101541138 14046475 0 12174536 2911697 622270 323667699 24175471 32181249094 26495885521 0 31733860122 475720894 265.750363 1308 1308 10464000 65400000 16 18716 0.538571 160 1280000 8000000 113 904000 5650000 2 16000 100000 0 0 0
1743694166051491 80 0 15 65 80 80 0 0 0 0 0 0 0 108 108 1 1192 1192 1084 25 0 0 101541958 14091568 0 12212011 2913765 622777 328951798 24317049 32858376992 27021138951 0 31733860437 478203784 265.665326 1645 1645 13160000 82250000 1360 15667 0.585334 160 1280000 8000000 108 864000 5400000 2 16000 100000 0 0 0
1743694171228429 80 0 15 65 80 80 0 0 0 0 0 0 0 104 104 1 1193 1193 1089 26 0 0 101542723 14127414 0 12240774 2915583 623246 333961297 24445519 33784613959 27538626503 0 31733860751 480221687 265.597879 1751 1751 14008000 87550000 13290 18379 0.572064 160 1280000 8000000 104 832000 5200000 2 16000 100000 0 0 0
1743694178066439 80 0 16 64 80 80 0 0 0 0 0 0 0 101 101 1 1193 1193 1092 26 0 0 101542724 14153585 0 12264319 2916876 650303 340683936 24506322 34156145231 28035733232 0 31733860751 481679805 265.549816 1845 1845 14760000 92250000 15288 17723 0.572139 160 1280000 8000000 101 808000 5050000 2 16000 100000 0 0 0
1743694185117778 80 0 17 63 80 80 0 0 0 0 0 0 0 100 100 0 1194 1194 1094 27 0 0 101543638 14166001 0 12272147 2919364 650657 347647317 24578413 34338336570 28168410614 0 31733861066 482183186 265.523376 1925 1925 15400000 96250000 37198 18119 0.527559 160 1280000 8000000 100 800000 5000000 2 16000 100000 0 0 0
1743694192906858 80 0 20 60 80 80 0 0 0 0 0 0 0 97 97 1 1194 1194 1097 27 0 0 101543640 14190350 0 12293863 2920905 650995 355349982 24638066 34961623752 28669532291 0 31733861066 483690141 265.479926 2027 2027 16216000 101350000 15555 20210 0.537656 160 1280000 8000000 97 776000 4850000 2 16000 100000 0 0 0
1743694198883402 80 0 21 59 80 80 0 0 0 0 0 0 0 94 94 1 1198 1198 1104 30 0 0 101565832 14368152 0 12458252 2923960 651691 360851946 24909036 36407657426 29336164488 0 31752742092 503775008 265.342489 2380 2380 19040000 119000000 46800 23508 0.535112 160 1280000 8000000 94 752000 4700000 2 16000 100000 0 0 0
1743694204280908 80 0 23 57 80 80 0 0 0 0 0 0 0 91 91 1 1198 1198 1107 30 0 0 101565832 14393049 0 12480938 2925156 651946 366163595 24968395 36958656791 29752801449 0 31752742092 505267618 265.297794 2399 2399 19192000 119950000 14278 23361 0.568723 160 1280000 8000000 91 728000 4550000 2 16000 100000 0 0 0
1743694209926206 80 0 24 56 80 80 0 0 0 0 0 0 0 88 88 1 1199 1199 1111 31 0 0 101566979 14421194 0 12502716 2927465 652646 371667533 25077552 37443531283 30131527990 0 31752742407 506763363 265.243096 3146 3146 25168000 157300000 15243 22864 0.561943 160 1280000 8000000 88 704000 4400000 2 16000 100000 0 0 0
1743694214940631 80 0 25 55 80 80 0 0 0 0 0 0 0 85 85 1 1201 1201 1116 33 0 0 101569223 14452103 0 12524707 2929410 653146 376492027 25231816 38583054846 30599583697 0 31752743035 508220344 265.179284 3144 3144 25152000 157200000 89259 28446 0.544998 160 1280000 8000000 85 680000 4250000 2 16000 100000 0 0 0
1743694220287128 80 0 25 55 80 80 0 0 0 0 0 0 0 81 81 1 1201 1201 1120 33 0 0 101569223 14486718 0 12556291 2930929 653516 381722373 25311394 39802916637 31593218043 0 31752743035 510217144 265.116600 3512 3512 28096000 175600000 39689 31277 0.578685 160 1280000 8000000 81 648000 4050000 2 16000 100000 0 0 0
1743694229113914 79 0 27 52 79 80 1 0 0 0 0 1 0 78 78 0 1201 1203 1123 33 0 0 101571008 14510863 0 12577756 2932887 653873 390461251 25371357 40079861249 32239103411 0 31752743665 511669656 265.069317 11126 11126 89008000 556300000 17186 30368 0.526390 158 1264000 7900000 78 624000 3900000 2 16000 100000 0 0 0
1743694234444497 79 0 27 52 79 80 1 0 0 0 0 1 0 77 77 1 1202 1204 1125 33 0 0 101586327 14672823 0 12737952 2935766 654329 395521885 25460318 40524280191 32501537294 0 31771577454 530686665 264.975614 9139 9139 73112000 456950000 14 27175 0.523968 158 1264000 7900000 77 616000 3850000 2 16000 100000 0 0 0
1743694243472386 79 0 29 50 79 80 1 0 0 0 0 1 0 76 76 1 1204 1206 1128 35 0 0 101588113 14691497 0 12748263 2937936 681328 404381351 25579085 41289519237 32717448370 0 31771578084 531199776 264.933204 11240 11240 89920000 562000000 16703 27724 0.523600 158 1264000 7900000 76 608000 3800000 2 16000 100000 0 0 0
1743694250014699 79 0 33 46 79 80 1 0 0 0 0 1 0 75 75 1 1207 1209 1132 38 0 0 101590609 14711567 0 12756368 2939548 681741 410728270 25749811 42263082069 33078411645 0 31771579029 531737814 264.886219 12825 12825 102600000 641250000 46664 37720 0.522163 158 1264000 7900000 75 600000 3750000 2 16000 100000 0 0 0
1743694255106366 79 0 34 45 79 80 1 0 0 0 0 1 0 69 69 1 1207 1209 1138 38 0 0 101590610 14761567 0 12801970 2941944 682229 415650079 25866892 43738540296 34471004548 0 31771579029 534732108 264.796929 13471 13471 107768000 673550000 22934 32628 0.590496 158 1264000 7900000 69 552000 3450000 2 16000 100000 0 0 0
1743694261178833 79 0 34 45 79 80 1 0 0 0 0 1 0 68 68 1 1208 1210 1140 39 0 0 101591732 14772468 0 12808516 2942728 682457 421640257 25936026 44234250229 34588547696 0 31771579344 535238188 264.773720 13527 13527 108216000 676350000 14316 31026 0.549006 158 1264000 7900000 68 544000 3400000 2 16000 100000 0 0 0
1743694266806128 79 0 36 43 79 80 1 0 0 0 0 1 0 68 68 1 1211 1213 1143 42 0 0 101594515 14782880 0 12808516 2943814 682775 427105449 26083593 44738363949 34588547696 0 31771580289 535272683 264.743990 14293 14293 114344000 714650000 81540 37335 0.519029 158 1264000 7900000 68 544000 3400000 2 16000 100000 0 0 0
1743694273443319 79 0 37 42 79 80 1 0 0 0 0 1 0 65 65 1 1212 1214 1147 43 0 0 101595461 14810955 0 12830881 2945696 683410 433602578 26192076 45637682018 35024741969 0 31771580604 536787522 264.690401 14517 14517 116136000 725850000 61399 36944 0.542304 158 1264000 7900000 65 520000 3250000 2 16000 100000 0 0 0
1743694283079891 80 0 40 40 80 81 1 0 0 0 0 1 0 63 63 1 1214 1216 1151 45 0 0 101597148 14833484 0 12844957 3242199 684008 442779500 26330317 46693249476 35428653494 0 31771581234 537805564 264.643692 19593 19593 156744000 979650000 85933 39580 0.514051 160 1280000 8000000 63 504000 3150000 2 16000 100000 0 0 0
1743694288126997 80 0 42 38 80 81 1 0 0 0 0 1 0 59 59 1 1214 1216 1155 45 0 0 101597148 14863641 0 12871971 3243476 684327 447715030 26410073 47694550263 36437395506 0 31771581234 539804070 264.591530 20110 20110 160880000 1005500000 23235 40090 0.565389 160 1280000 8000000 59 472000 2950000 2 16000 100000 0 0 0
1743694293233315 80 0 44 36 80 81 1 0 0 0 0 1 0 56 56 1 1218 1220 1162 48 0 0 101616069 15034583 0 13030016 3245611 684930 452344960 26693857 48949628896 37008682643 0 31790578032 559994940 264.481253 15752 15752 126016000 787600000 15 32448 0.566881 160 1280000 8000000 56 448000 2800000 2 16000 100000 0 0 0
1743694299336869 80 0 45 35 80 81 1 0 0 0 0 1 0 55 55 1 1220 1222 1165 50 0 0 101617992 15057037 0 13045074 3247672 713313 458274970 26812715 49465315329 37043695975 0 31790578661 560513792 264.430241 15318 15318 122544000 765900000 1956 40150 0.544558 160 1280000 8000000 55 440000 2750000 2 16000 100000 0 0 0
1743694307535169 80 0 45 35 80 81 1 0 0 0 0 1 0 52 52 1 1221 1223 1169 51 0 0 101618757 15084008 0 13066907 3250188 713799 466340051 26915201 50150638270 37313940977 0 31790578975 562013828 264.379656 15089 15089 120712000 754450000 120212 33907 0.524775 160 1280000 8000000 52 416000 2600000 2 16000 100000 0 0 0
1743694313673780 80 0 47 33 80 81 1 0 0 0 0 1 0 48 48 1 1221 1223 1173 51 0 0 101618757 15115219 0 13095333 3251519 714146 472366966 26993980 51220602023 38119715061 0 31790578975 563970245 264.324952 14980 14980 119840000 749000000 39478 36472 0.565786 160 1280000 8000000 48 384000 2400000 2 16000 100000 0 0 0
1743694319232561 80 0 49 31 80 81 1 0 0 0 0 1 0 47 47 1 1223 1225 1176 53 0 0 101620631 15128711 0 13101537 3252833 714447 477795796 27106917 52136036862 38482240957 0 31790579605 564488420 264.294401 20798 20798 166384000 1039900000 47695 44816 0.533008 160 1280000 8000000 47 376000 2350000 2 16000 100000 0 0 0
1743694325126233 80 0 49 31 80 81 1 0 0 0 0 1 0 40 40 1 1223 1225 1183 53 0 0 101620631 15184204 0 13151769 3254920 714988 483493877 27244422 53885985154 39979994654 0 31790579605 567975140 264.197305 19660 19660 157280000 983000000 57609 33631 0.609101 160 1280000 8000000 40 320000 2000000 2 16000 100000 0 0 0
1743694331144826 80 0 51 29 80 81 1 0 0 0 0 1 0 35 35 1 1224 1226 1189 53 0 0 101637108 15375114 0 13337909 3257214 715726 489129114 27417173 54995158075 41299597830 0 31809509158 589090744 264.055430 15262 15262 122096000 763100000 13120 31607 0.590823 160 1280000 8000000 35 280000 1750000 2 16000 100000 0 0 0
1743694336296684 80 0 53 27 80 81 1 0 0 0 0 1 0 32 32 1 1224 1226 1192 53 0 0 101637108 15396763 0 13357480 3258305 715991 494198989 27476282 55796876390 42168148219 0 31809509158 590529442 264.018309 15029 15029 120232000 751450000 46599 30669 0.586172 160 1280000 8000000 32 256000 1600000 2 16000 100000 0 0 0
1743694341317297 80 0 54 26 80 81 1 0 0 0 0 1 0 31 31 1 1225 1227 1194 54 0 0 101637944 15407627 0 13364973 3259013 716186 499137716 27545374 55891536605 42192949744 0 31809509473 591041924 263.996095 15164 15164 121312000 758200000 2795 33077 0.562172 160 1280000 8000000 31 248000 1550000 2 16000 100000 0 0 0
1743694348209170 80 0 60 20 80 81 1 0 0 0 0 1 0 24 24 1 1226 1228 1202 55 0 0 101638966 15514566 0 13412747 3264774 716808 505731245 27729415 57614606687 43470353274 0 31809509788 594538663 263.781281 13894 13894 111152000 694700000 23358 28919 0.590452 160 1280000 8000000 24 192000 1200000 2 16000 100000 0 0 0
1743694353407441 80 0 63 17 80 81 1 0 0 0 0 1 0 22 22 1 1228 1230 1206 57 0 0 101640570 15537064 0 13427136 3267361 717256 510757581 27874232 58710586514 43811984851 0 31809510417 595567157 263.735400 13747 13747 109976000 687350000 8851 33284 0.560899 160 1280000 8000000 22 176000 1100000 2 16000 100000 0 0 0
1743694358957761 80 0 65 15 80 81 1 0 0 0 0 1 0 18 18 1 1229 1231 1211 57 0 0 101658934 15725518 0 13611238 3270170 743187 515808427 28138056 59288311061 44825079784 0 31828466248 616201220 263.592371 14126 14126 113008000 706300000 55110 27979 0.565900 160 1280000 8000000 18 144000 900000 2 16000 100000 0 0 0
1743694364623641 80 0 66 14 80 81 1 0 0 0 0 1 0 17 17 1 1230 1232 1213 58 0 0 101660085 15737055 0 13618450 3271488 743457 521387765 28210335 59823808271 44841821403 0 31828466563 616709134 263.568012 13653 13653 109224000 682650000 65816 29703 0.528948 160 1280000 8000000 17 136000 850000 2 16000 100000 0 0 0
1743694374337262 80 0 68 12 80 81 1 0 0 0 0 1 0 15 15 1 1231 1233 1216 59 0 0 101661013 15756349 0 13632834 3273229 743829 530989955 28299505 60481615306 45107738119 0 31828466878 617728455 263.530901 14460 14460 115680000 723000000 76933 31973 0.524308 160 1280000 8000000 15 120000 750000 2 16000 100000 0 0 0
1743694385656015 80 0 70 10 80 81 1 0 0 0 0 1 0 12 12 1 1232 1234 1220 60 0 0 101661842 15783249 0 13654219 3275092 744283 542168723 28409310 60812808785 45530149944 0 31828467193 619211782 263.480728 14431 14431 115448000 721550000 1838 31619 0.536265 160 1280000 8000000 12 96000 600000 2 16000 100000 0 0 0
1743694391336309 80 0 72 8 80 81 1 0 0 0 0 1 0 10 10 1 1233 1235 1223 61 0 0 101662756 16036609 0 13668846 3276767 744794 547501984 28499722 61313160578 45659836887 0 31828467507 620225332 262.919727 13554 13554 108432000 677700000 12774 29669 0.543484 160 1280000 8000000 10 80000 500000 2 16000 100000 0 0 0
1743694397032210 80 0 75 5 80 81 1 0 0 0 0 1 0 6 6 1 1233 1235 1227 61 0 0 101662758 16070276 0 13699346 3278462 745171 553082344 28579714 61739524861 45980974110 0 31828467507 622235935 262.860825 12415 12415 99320000 620750000 8704 22217 0.560891 160 1280000 8000000 6 48000 300000 2 16000 100000 0 0 0
1743694403966449 80 0 77 3 80 81 1 0 0 0 0 1 0 4 4 1 1233 1235 1229 61 0 0 101662760 16086238 0 13713633 3280580 745438 559958305 28619593 61867691885 46296345166 0 31828467507 623235491 262.833283 12659 12659 101272000 632950000 13191 20581 0.540611 160 1280000 8000000 4 32000 200000 2 16000 100000 0 0 0
1743694410243869 80 0 78 2 80 81 1 0 0 0 0 1 0 2 2 1 1233 1235 1231 61 0 0 101662760 16102000 0 13728148 3281560 745625 566177202 28661141 62370117402 46506758962 0 31828467507 624211748 262.806010 12295 12295 98360000 614750000 19427 18171 0.550922 160 1280000 8000000 2 16000 100000 2 16000 100000 0 0 0
1743694424261147 80 0 79 1 80 81 1 0 0 0 0 1 0 1 1 1 1234 1236 1233 61 0 0 101701791 16271851 0 13896489 3283686 771396 579863476 28755349 62420886895 46817157892 0 31847425671 643327432 262.648472 8991 8991 71928000 449550000 12 16339 0.519151 160 1280000 8000000 1 8000 50000 2 16000 100000 0 0 0
1743694429551093 80 0 79 1 80 81 1 0 0 0 0 1 0 1 1 0 1235 1237 1234 61 0 0 101914344 16280165 0 13904028 3284764 771638 584872105 28814726 62420886895 46865611599 0 32093303788 643832804 264.145658 8631 8631 69048000 431550000 5350 14279 0.513759 160 1280000 8000000 1 8000 50000 2 16000 100000 0 0 0
1743694445031531 80 0 79 1 80 81 1 0 0 0 0 1 0 1 1 1 1235 1237 1234 61 0 0 101914345 16280242 0 13904028 3285534 771843 600350123 28815134 62441372208 46865611599 0 32093303788 643832804 264.145484 8631 8631 69048000 431550000 5350 12262 0.512954 160 1280000 8000000 1 8000 50000 2 16000 100000 0 0 0
1743694452389937 80 0 79 1 80 81 1 0 0 0 0 1 0 1 1 0 1236 1238 1235 61 0 0 102173179 18270879 0 15893837 3287346 772377 605359272 28913283 62441372208 46886096912 0 32366060234 889394161 263.316209 2742 2742 21936000 137100000 10 11011 0.511968 160 1280000 8000000 1 8000 50000 2 16000 100000 0 0 0
1743694470098519 80 0 79 1 80 81 1 0 0 0 0 1 0 1 1 1 1236 1238 1235 61 0 0 102173183 18270976 0 15893837 3287576 772586 623066339 28913757 62464087357 46886096912 0 32366060234 889394161 263.315988 2742 2742 21936000 137100000 10 8524 0.512671 160 1280000 8000000 1 8000 50000 2 16000 100000 0 0 0
1743694578711643 0 0 0 0 0 81 81 80 0 0 0 1 0 0 0 0 1236 1238 1236 61 0 0 102173183 20257226 0 17878981 3288154 772652 623066339 28913936 62464087357 46908812061 0 32366060234 1162136461 261.168613 1560 1560 12480000 78000000 11 7311 0.537038 0 0 0 0 0 0 0 0 0 0 0 0
# timestamp workers_connected workers_init workers_idle workers_busy workers_able workers_joined workers_removed workers_released workers_idled_out workers_blocked workers_fast_aborted workers_lost tasks_waiting tasks_on_workers tasks_running tasks_with_results tasks_submitted tasks_dispatched tasks_done tasks_failed tasks_cancelled tasks_exhausted_attempts time_send time_receive time_send_good time_receive_good time_status_msgs time_internal time_polling time_application time_execute time_execute_good time_execute_exhaustion bytes_sent bytes_received bandwidth capacity_tasks capacity_cores capacity_memory capacity_disk capacity_instantaneous capacity_weighted manager_load total_cores total_memory total_disk committed_cores committed_memory committed_disk max_cores max_memory max_disk min_cores min_memory min_disk
1743698046315449 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0.000000 0 0 0 0 0 0 0 0 0 0 0 0
1743698053852647 1 0 0 1 1 1 0 0 0 0 0 0 98 1 0 0 99 0 0 0 0 0 2342 63 0 0 380 23648 6980134 196767 0 0 0 393496311 0 1.000000 10 10 5120 10240 10 10 0.424571 2 16000 100000 0 0 0 2 16000 100000 0 0 0
1743698059234600 19 0 3 16 19 19 0 0 0 0 0 0 83 16 14 0 99 15 0 0 0 0 5324768 166 0 0 4636 24167 6980372 196794 0 0 0 6295940976 0 1127.577770 10 10 5120 10240 10 10 0.397353 38 304000 1900000 30 240000 1500000 2 16000 100000 0 0 0
1743698064340786 23 0 0 23 23 23 0 0 0 0 0 0 73 23 23 1 99 26 3 0 0 0 8460361 13320 0 10303 6931 24653 9296630 223808 35915525 26801897 0 9050416152 8256 1018.584168 26 52 416000 2600000 26 12 0.479806 46 368000 2300000 46 368000 2300000 2 16000 100000 0 0 0
1743698069402353 33 0 2 31 33 33 0 0 0 0 0 0 30 31 29 0 99 68 38 0 0 0 11295464 139769 0 111943 20350 27445 10756664 514186 166758070 166758070 0 12198398295 105981 1017.329531 19 38 304000 1900000 39 53 0.387534 66 528000 3300000 60 480000 3000000 2 16000 100000 0 0 0
1743698074793113 36 0 0 36 36 36 0 0 0 0 0 0 1 36 33 0 99 97 62 0 0 0 13409508 222016 0 177906 28349 29199 10757372 715832 249248070 249248070 0 14165887842 172593 991.070991 13 26 208000 1300000 431 67 0.397705 72 576000 3600000 70 560000 3500000 2 16000 100000 0 0 0
1743698079976003 45 0 37 8 45 45 0 0 0 0 0 0 0 8 8 1 99 99 91 0 0 0 16726459 315567 0 252238 41765 31641 15339186 962892 399017699 389041321 0 14165888175 252991 792.739372 10 20 160000 1000000 30 48 0.517539 90 720000 4500000 16 128000 800000 2 16000 100000 0 0 0
1743698086292068 45 0 43 2 45 45 0 0 0 0 0 0 0 2 2 1 99 99 97 0 0 0 16726461 338242 0 270622 286961 32058 21579210 1013935 475246003 457603863 0 14165888175 269213 791.686821 10 20 160000 1000000 31 46 0.579025 90 720000 4500000 4 32000 200000 2 16000 100000 0 0 0
1743698096317519 61 0 60 1 61 61 0 0 0 0 0 0 0 1 1 1 99 99 98 0 0 0 16726471 342001 0 273630 292203 32937 31586120 1022375 496739094 475246003 0 14165888175 271899 791.512153 10 20 160000 1000000 23 44 0.512821 122 976000 6100000 2 16000 100000 2 16000 100000 0 0 0
1743698102426401 61 0 18 43 61 61 0 0 0 0 0 0 79 43 41 0 221 141 99 0 0 0 18788391 346915 0 277684 293369 33334 31586783 1747565 496739094 496739094 0 16920591709 274577 843.310036 10 20 160000 1000000 7 26 0.059188 122 976000 6100000 84 672000 4200000 2 16000 100000 0 0 0
1743698107499287 61 0 14 47 61 61 0 0 0 0 0 0 102 83 80 0 317 214 132 0 0 0 23363243 1829480 0 1732099 313274 68739 31588432 3678805 744721442 744721442 0 18494623726 84156510 703.302519 24 48 384000 2400000 155 167 0.109867 122 976000 6100000 92 736000 4600000 2 16000 100000 0 0 0
1743698112514818 61 0 5 56 61 61 0 0 0 0 0 0 120 103 100 2 365 246 143 0 0 0 27749446 2241852 0 2135136 334920 69909 31589638 4191186 846111658 833448852 0 22036143032 112194723 704.280984 23 43 337960 2112245 14 119 0.262404 122 976000 6100000 110 880000 5500000 2 16000 100000 0 0 0
1743698117515513 61 0 6 55 61 61 0 0 0 0 0 0 123 97 61 37 383 260 163 0 0 0 31468679 2988334 0 2866171 347477 71345 31590449 4733861 1399285216 1028271323 0 22823150127 162941019 636.191093 16 24 188082 1175511 8 31 0.619010 122 976000 6100000 102 816000 5100000 2 16000 100000 0 0 0
1743698122819335 61 0 0 61 61 61 0 0 0 0 0 0 119 115 112 0 470 350 236 0 0 0 32384450 4979757 0 4794802 359568 76961 31592934 6726580 1799644924 1799644924 0 24153182619 355848006 625.562133 10 11 84898 530613 313 53 0.312220 122 976000 6100000 117 936000 5850000 2 16000 100000 0 0 0
1743698127828108 67 0 0 67 67 67 0 0 0 0 0 0 134 131 131 0 519 386 255 0 0 0 35688678 6156200 0 5955024 366762 79131 31731894 7465558 2018220578 2018220578 0 26514201168 494839077 615.555098 16 17 135837 848980 446 204 0.450193 134 1072000 6700000 133 1064000 6650000 2 16000 100000 0 0 0
1743698132836732 67 0 0 67 67 67 0 0 0 0 0 0 134 121 121 0 562 428 307 0 0 0 36959015 7374626 0 7157721 381721 83449 32891153 8808632 2546400482 2546400482 0 26514217791 626295265 583.827758 145 145 1160000 7250000 684 294 0.609075 134 1072000 6700000 124 992000 6200000 2 16000 100000 0 0 0
1743698137856440 73 0 2 71 73 73 0 0 0 0 0 0 146 137 133 4 639 493 356 0 0 0 39196928 8597094 0 8344740 401245 88532 32893274 10338235 3263817994 3227163251 0 28134965781 753615585 576.438160 35 36 285715 1785715 63 150 0.326925 146 1168000 7300000 140 1120000 7000000 2 16000 100000 0 0 0
1743698142888632 73 0 0 73 73 73 0 0 0 0 0 0 146 138 138 0 676 530 392 0 0 0 41036435 9681587 0 9402170 409349 92207 33985258 11342038 3646469145 3646469145 0 28974472872 846004584 560.728166 43 44 351021 2193878 63 310 0.577561 146 1168000 7300000 142 1136000 7100000 2 16000 100000 0 0 0
1743698147946512 73 0 0 73 73 73 0 0 0 0 0 0 141 144 144 1 719 578 434 0 0 0 42387275 11659057 0 11319323 427220 97609 34392304 12667168 4204494148 4192985008 0 29025693384 1049700559 530.695233 51 54 424654 2654082 261 229 0.469577 146 1168000 7300000 146 1168000 7300000 2 16000 100000 0 0 0
1743698152958425 73 0 0 73 73 73 0 0 0 0 0 0 146 133 131 2 772 626 493 0 0 0 43123379 13801535 0 13394817 443582 103037 34798986 14345867 5081142778 5062004441 0 29025712372 1249585531 507.208040 82 82 656000 4100000 59 266 0.694636 146 1168000 7300000 135 1080000 6750000 2 16000 100000 0 0 0
1743698158021811 73 0 0 73 73 73 0 0 0 0 0 0 146 142 138 4 833 687 545 0 0 0 43987846 15699629 0 15334953 857737 107808 34928025 16014310 5822137676 5759514112 0 29126085958 1428539905 488.195588 52 54 424490 2653062 991 734 0.332413 146 1168000 7300000 145 1160000 7250000 2 16000 100000 0 0 0
1743698163234275 73 0 1 72 73 73 0 0 0 0 0 0 144 132 131 0 882 738 606 0 0 0 44403187 18416646 0 18005619 875908 112877 34984181 17720066 6500108320 6500108320 0 29278948843 1721086374 470.614708 62 65 516245 3226531 229 159 0.575020 146 1168000 7300000 136 1088000 6800000 2 16000 100000 0 0 0
